orderid,customerid,marketplaceid,orderno,unitsperorder,nooflineitems,date,ordertotal,shippingcost,carrier,shipmentweight
10555,661,1,QQs-7557,1,1,5/18/2022,54.59,10.95,FedEx,48
10556,2469,1,QQs-7558,30,1,5/18/2022,227.7,10.95,FedEx,96
10557,235,1,QQs-7559,37,2,5/18/2022,665.25,18.51,FedEx,512
10558,1944,1,QQs-7560,16,9,5/18/2022,243.14,8.91,FedEx,160
10559,1803,1,QQs-7561,1,1,5/18/2022,63.39,9.12,Stamps.com,32
10560,467,1,QQs-7562,5,1,5/18/2022,158.95,10.95,FedEx,155
10561,2473,1,QQs-7563,5,1,5/19/2022,248.4,70.52,FedEx,128
10562,2510,1,QQs-7564,1,1,5/19/2022,88.07,8.24,Stamps.com,48
10563,267,1,QQs-7565,1,1,5/19/2022,475.79,8.86,FedEx,416
10564,2511,1,QQs-7566,3,1,5/19/2022,27.57,4.68,Stamps.com,12
10565,829,1,QQs-7567,1,1,5/19/2022,22.79,5.72,Stamps.com,15
10566,276,1,QQs-7568,20,8,5/19/2022,534.88,19.2,Stamps.com,384
10567,2365,1,QQs-7571,4,1,5/19/2022,306.36,16.68,FedEx,352
10568,918,1,QQs-7572,2,1,5/19/2022,22.98,4.5,Stamps.com,12
10569,2163,1,QQs-7573,15,2,5/19/2022,113.85,8.45,Stamps.com,55
10570,1231,1,QQs-7574,4,1,5/19/2022,218.36,10.8,Stamps.com,192
10571,1515,1,QQs-7575,1,1,5/19/2022,139.39,10.95,FedEx,106
10572,1773,1,QQs-7576,7,1,5/19/2022,443.73,26.32,UPS,400
10573,566,1,QQs-7577,2,1,5/20/2022,23.9,7.75,Stamps.com,26
10574,2263,1,QQs-7578,2,2,5/20/2022,63.58,10.95,FedEx,75
10575,97,1,QQs-7579,20,1,5/20/2022,271.9,19.2,Stamps.com,160
10576,1585,1,QQs-7580,4,1,5/20/2022,75.96,8.98,Stamps.com,46
10577,2512,1,QQs-7581,1,1,5/20/2022,53.89,7.6,Stamps.com,24
10578,2410,1,QQs-7582,6,1,5/20/2022,86.94,8.45,Stamps.com,66
10579,484,1,QQs-7583,3,1,5/20/2022,388.89,16.59,FedEx,304
10580,2514,1,QQs-7584,1,1,5/20/2022,71.29,10.95,FedEx,98
10581,2513,1,QQs-7585,1,1,5/20/2022,88.07,8.24,Stamps.com,48
10582,2515,1,QQs-7586,3,1,5/20/2022,232.67,27.98,0,165
10583,2516,1,QQs-7587,3,1,5/21/2022,34.59,8.45,Stamps.com,18
10584,1909,1,QQs-7588,3,3,5/21/2022,52.8,20.84,Stamps.com,20.5
10585,544,1,QQs-7589,3,2,5/21/2022,63.58,7.75,Stamps.com,39
10586,2517,1,QQs-7590,3,2,5/21/2022,31.49,7.75,Stamps.com,29
10587,2518,1,QQs-7591,4,2,5/21/2022,126.26,10.95,FedEx,128
10588,2433,1,QQs-7592,2,1,5/21/2022,128.45,8.88,Stamps.com,168
10589,2519,1,QQs-7593,6,1,5/21/2022,98.94,10.95,FedEx,84
10590,2484,1,QQs-7594,2,2,5/22/2022,88.18,10.95,FedEx,96
10591,2127,1,QQs-7595,2,2,5/22/2022,46.79,8.45,Stamps.com,35
10592,571,1,QQs-7596,2,1,5/22/2022,30.38,5.72,Stamps.com,15.8
10593,685,1,QQs-7597,12,12,5/22/2022,226.92,19.2,Stamps.com,160
10594,2520,1,QQs-7598,1,1,5/22/2022,11.08,3.79,Stamps.com,8
10595,358,1,QQs-7599,5,5,5/22/2022,87.36,10.95,FedEx,76
10596,1497,1,QQs-7600,1,1,5/23/2022,46.09,8.75,FedEx,23
10597,1937,1,QQs-7601,1,1,5/23/2022,21.59,4.34,Stamps.com,10
10598,2102,1,QQs-7602,1,1,5/23/2022,86.59,10.95,FedEx,89
10599,2521,1,QQs-7603,3,1,5/23/2022,204.27,12.6,UPS,256
10600,2224,1,QQs-7604,3,3,5/23/2022,131.97,8.86,FedEx,138
10601,1615,1,QQs-7605,1,1,5/23/2022,139.39,10.95,FedEx,112
10602,2295,1,QQs-7606,4,1,5/23/2022,52.49,8.02,Stamps.com,28
10603,262,1,QQs-7607,6,2,5/23/2022,338.65,11.32,FedEx,272
10604,990,1,QQs-7608,3,2,5/23/2022,53.97,8.45,Stamps.com,22
10605,1044,1,QQs-7609,4,4,5/24/2022,272.17,9.42,FedEx,208
10606,259,1,QQs-7610,2,1,5/24/2022,135.18,9.07,FedEx,96
10607,1410,1,QQs-7611,7,4,5/24/2022,195.63,12.99,Stamps.com,180
10608,1831,1,QQs-7612,7,7,5/24/2022,75.13,8.45,Stamps.com,35
10609,736,1,QQs-7613,3,2,5/24/2022,82.47,10.95,FedEx,80
10610,2290,1,QQs-7614,7,2,5/24/2022,406.63,19.47,FedEx,405
10611,2523,1,QQs-7615,35,3,5/24/2022,3040.65,61.5,FedEx,2352
10612,2408,1,QQs-7616,2,1,5/24/2022,23.9,7.75,Stamps.com,24
10613,2522,1,QQs-7617,1,1,5/24/2022,31.29,8.45,Stamps.com,34
10614,804,1,QQs-7618,1,1,5/24/2022,95.39,10.95,FedEx,40
10615,2524,1,QQs-7619,1,1,5/24/2022,7.59,3.48,Stamps.com,3.5
10616,1974,1,QQs-7620,1,1,5/24/2022,33.19,12.32,Stamps.com,30
10617,2348,1,QQs-7621,13,5,5/24/2022,470.89,8.86,FedEx,384
10618,2365,1,QQs-7622,4,1,5/25/2022,306.36,16.68,FedEx,352
10619,869,1,QQs-7623,1,1,5/25/2022,122.99,10.95,FedEx,48
10620,2496,1,QQs-7624,4,3,5/25/2022,202.66,8.96,FedEx,190
10621,1637,1,QQs-7625,1,1,5/25/2022,24.89,8.45,Stamps.com,24
10622,742,1,QQs-7626,1,1,5/25/2022,59.89,10.95,FedEx,64
10623,1577,1,QQs-7627,4,4,5/25/2022,107.96,10.95,FedEx,108
10624,83,1,QQs-7628,1,1,5/25/2022,68.7,8.02,Stamps.com,32
10625,2525,1,QQs-7629,1,1,5/26/2022,27.29,8.75,FedEx,7
10626,513,1,QQs-7631,1,1,5/26/2022,58.99,10.95,FedEx,60
10627,276,1,QQs-7632,11,3,5/26/2022,345.975,19.2,Stamps.com,296
10628,2526,1,QQs-7633,3,3,5/26/2022,58.11,25.03,Stamps.com,19.9
10629,2301,1,QQs-7634,2,2,5/26/2022,116.68,14.98,UPS,154
10630,483,1,QQs-7635,2,1,5/26/2022,22.78,6.28,Stamps.com,14
10631,2527,1,QQs-7636,1,1,5/26/2022,40.99,7.75,Stamps.com,37
10632,1571,1,QQs-7637,10,5,5/26/2022,457.9,12.02,UPS,304
10633,2117,1,QQs-7638,6,3,5/26/2022,325.69,8.86,FedEx,224
10634,2070,1,QQs-7639,1,1,5/26/2022,105.19,10.95,FedEx,80
10635,2433,1,QQs-7640,1,1,5/26/2022,77.62,8.56,Stamps.com,88
10636,263,1,QQs-7641,3,3,5/26/2022,34.47,7.75,Stamps.com,19
10637,2275,1,QQs-7642,2,1,5/27/2022,64.38,10.95,FedEx,70
10638,1861,1,QQs-7643,4,2,5/27/2022,87.06,8.34,Stamps.com,54
10639,2495,1,QQs-7644,3,3,5/27/2022,48.69,8.24,Stamps.com,48
10640,1867,1,QQs-7645,2,2,5/27/2022,98.68,9.97,FedEx,106
10641,2529,1,QQs-7646,2,2,5/27/2022,217.08,8.86,FedEx,190
10642,2528,1,QQs-7647,2,2,5/27/2022,44.98,8.45,Stamps.com,42
10643,2530,1,QQs-7648,1,1,5/27/2022,59.41,8.38,Stamps.com,48
10644,2531,1,QQs-7649,4,1,5/27/2022,43.16,8.45,Stamps.com,24
10645,470,1,QQs-7650,1,1,5/27/2022,79.12,8.98,Stamps.com,48
10646,2490,1,QQs-7651,1,1,5/27/2022,158.3,9.79,UPS by ShipStation,112
10647,442,1,QQs-7652,1,1,5/27/2022,55.39,8.45,Stamps.com,43
10648,170,1,QQs-7653,1,1,5/27/2022,56.29,10.95,FedEx,49
10649,2245,1,QQs-7654,2,2,5/27/2022,87.98,10.95,FedEx,112
10650,143,1,QQs-7655,20,1,5/28/2022,668.05,9.54,FedEx,608
10651,2532,1,QQs-7656,1,1,5/28/2022,22.64,4.34,Stamps.com,12
10652,2358,1,QQs-7657,3,3,5/28/2022,195.27,9.29,FedEx,144
10653,1945,1,QQs-7658,3,1,5/28/2022,99.57,9.43,FedEx,108
10654,2116,1,QQs-7659,2,1,5/29/2022,77.38,10.95,FedEx,88
10655,1170,1,QQs-7660,1,1,5/29/2022,60.69,8.98,Stamps.com,48
10656,628,1,QQs-7662,3,2,5/29/2022,89.37,12.32,Stamps.com,56
10657,2479,1,QQs-7663,1,1,5/30/2022,442.19,14.22,FedEx,384
10658,2495,1,QQs-7664,3,3,5/30/2022,47.89,8.45,Stamps.com,46
10659,2533,1,QQs-7666,1,1,5/30/2022,14.79,4.15,Stamps.com,8
10660,805,1,QQs-7667,1,1,5/30/2022,55.99,10.95,FedEx,44
10661,635,1,QQs-7668,7,2,5/30/2022,257.28,8.86,FedEx,320
10662,1278,1,QQs-7669,10,1,5/30/2022,252.62,8.86,FedEx,208
10663,629,1,QQs-7670,1,1,5/30/2022,84.49,9.6,FedEx,93
10664,971,1,QQs-7671,1,1,5/30/2022,170,27.5,FedEx,272
10665,2422,1,QQs-7672,2,1,5/31/2022,109.98,8.86,FedEx,128
10666,2534,1,QQs-7673,1,1,5/31/2022,12.99,3.79,Stamps.com,7
10667,1561,1,QQs-7674,2,1,5/31/2022,149.98,8.86,FedEx,192
10668,2365,1,QQs-7675,2,1,5/31/2022,153.18,11.07,FedEx,176
10669,1568,1,QQs-7676,3,2,5/31/2022,224.15,8.86,FedEx,152
10670,1573,1,QQs-7677,2,1,5/31/2022,164.28,10.71,Stamps.com,118
10671,640,1,QQs-7678,2,1,5/31/2022,251.5,19.2,Stamps.com,272
10672,418,1,QQs-7679,1,1,5/31/2022,67.19,10.95,FedEx,80
10673,809,1,QQs-7680,1,1,6/1/2022,104.53,8.56,Stamps.com,86
10674,2535,1,QQs-7681,2,2,6/1/2022,19.68,4.5,Stamps.com,12
10675,2082,1,QQs-7682,40,1,6/1/2022,613.2,11.63,FedEx,544
10676,2536,1,QQs-7683,2,1,6/2/2022,91.58,16.5,FedEx,64
10677,2343,1,QQs-7684,1,1,6/2/2022,68.09,11.55,Stamps.com,96
10678,1941,1,QQs-7685,1,1,6/2/2022,83.44,8.24,Stamps.com,48
10679,2537,1,QQs-7686,3,1,6/2/2022,48.31,8.02,Stamps.com,24
10680,960,1,QQs-7687,4,4,6/2/2022,150.56,9.04,Stamps.com,104
10681,2348,1,QQs-7688,20,1,6/3/2022,587.7,9.44,FedEx,640
10682,1974,1,QQs-7689,2,2,6/3/2022,66.38,12.32,Stamps.com,92
10683,650,1,QQs-7690,3,3,6/3/2022,77.37,9.25,Stamps.com,84
10684,2433,1,QQs-7691,3,1,6/3/2022,71.83,8.24,Stamps.com,48
10685,2538,1,QQs-7692,4,4,6/3/2022,127.23,8.88,Stamps.com,128
10686,2539,1,QQs-7693,3,1,6/3/2022,28.17,4.42,Stamps.com,12
10687,1043,1,QQs-7694,4,2,6/4/2022,86.36,8.38,Stamps.com,80
10688,1044,1,QQs-7695,2,1,6/4/2022,43.58,8.45,Stamps.com,30
10689,2540,1,QQs-7697,8,4,6/4/2022,323.42,8.86,FedEx,96
10690,2541,1,QQs-7698,1,1,6/4/2022,19.39,4.98,Stamps.com,12
10691,2542,1,QQs-7700,2,1,6/5/2022,58.77,8.45,Stamps.com,62
10692,2263,1,QQs-7701,2,1,6/5/2022,47.98,8.45,Stamps.com,62
10693,434,1,QQs-7702,2,1,6/5/2022,49.18,8.45,Stamps.com,46
10694,2543,1,QQs-7703,5,5,6/5/2022,47.95,8.02,Stamps.com,32
10695,2544,1,QQs-7704,11,10,6/5/2022,118.29,10.95,FedEx,70
10696,2545,1,QQs-7705,2,2,6/6/2022,56.18,8.45,Stamps.com,48
10697,2198,1,QQs-7706,3,1,6/6/2022,37.17,8.45,Stamps.com,23.7
10698,2546,1,QQs-7707,1,1,6/6/2022,11.09,3.79,Stamps.com,6
10699,608,1,QQs-7708,9,7,6/6/2022,165.46,10.95,FedEx,132
10700,2547,1,QQs-7709,1,1,6/6/2022,229.29,12.61,FedEx,448
10701,143,1,QQs-7710,20,1,6/6/2022,526.3,14.99,UPS,448
10702,2172,1,QQs-7711,2,1,6/6/2022,68.38,8.45,Stamps.com,50.7
10703,1459,1,QQs-7712,3,3,6/6/2022,114.47,10.95,FedEx,62.9
10704,746,1,QQs-7713,3,1,6/6/2022,87.3,9.43,FedEx,108
10705,1283,1,QQs-7714,3,3,6/6/2022,208.57,9.54,FedEx,144
10706,2514,1,QQs-7715,5,1,6/6/2022,160.95,13.99,FedEx,228
10707,2126,1,QQs-7716,1,1,6/6/2022,490.69,19.64,FedEx,992
10708,685,1,QQs-7717,13,13,6/6/2022,247.83,19.2,Stamps.com,208
10709,310,1,QQs-7718,7,7,6/6/2022,88.08,8.24,Stamps.com,44
10710,1515,1,QQs-7719,1,1,6/7/2022,475.79,18.17,FedEx,416
10711,2506,1,QQs-7720,2,2,6/7/2022,91.18,9.3,FedEx,112
10712,1409,1,QQs-7721,4,1,6/7/2022,31.96,7.75,Stamps.com,24
10713,1924,1,QQs-7722,8,1,6/7/2022,243.12,8.86,FedEx,228
10714,2548,1,QQs-7723,2,1,6/7/2022,149.01,8.56,Stamps.com,86
10715,336,1,QQs-7724,1,1,6/7/2022,68.59,10.95,FedEx,43
10716,2549,1,QQs-7725,1,1,6/7/2022,16.69,4.68,Stamps.com,11
10717,2438,1,QQs-7726,4,4,6/7/2022,204.16,10.71,Stamps.com,128
10718,2550,1,QQs-7727,2,1,6/7/2022,102.31,10.95,FedEx,70
10719,949,1,QQs-7728,5,1,6/7/2022,99.45,10.95,FedEx,74
10720,1872,1,QQs-7729,1,1,6/7/2022,23.99,7.75,Stamps.com,23
10721,2551,1,QQs-7730,2,2,6/7/2022,38.28,8.45,Stamps.com,30
10722,2552,1,QQs-7731,6,3,6/8/2022,523.74,11.63,FedEx,544
10723,1924,1,QQs-7732,2,1,6/8/2022,138.18,8.86,FedEx,108
10724,2553,1,QQs-7733,4,2,6/8/2022,41.56,7.75,Stamps.com,22
10725,2338,1,QQs-7734,4,2,6/8/2022,128.76,10.08,FedEx,144
10726,2554,1,QQs-7735,1,1,6/8/2022,7.59,3.48,Stamps.com,4
10727,759,1,QQs-7736,4,2,6/8/2022,83.96,10.95,FedEx,58
10728,2290,1,QQs-7737,43,4,6/8/2022,1903.07,87.35,FedEx,1968
10729,1872,1,QQs-7739,1,1,6/9/2022,23.99,7.75,Stamps.com,23
10730,2535,1,QQs-7740,3,3,6/9/2022,75.47,9.93,Stamps.com,48
10731,2365,1,QQs-7741,5,2,6/9/2022,193.36,10.95,FedEx,112
10732,2555,1,QQs-7742,2,2,6/9/2022,46.68,8.24,Stamps.com,44
10733,436,1,QQs-7743,1,1,6/9/2022,84.49,9.55,Stamps.com,109
10734,659,1,QQs-7744,2,2,6/9/2022,290,8.86,FedEx,224
10735,2556,1,QQs-7745,1,1,6/9/2022,62.29,8.1,UPS by ShipStation,36
10736,2557,1,QQs-7746,2,2,6/9/2022,15.18,3.87,Stamps.com,7.5
10737,2558,1,QQs-7747,2,1,6/10/2022,119.78,11.21,UPS,90
10738,1485,1,QQs-7748,3,3,6/10/2022,184.77,8.86,FedEx,208
10739,2559,1,QQs-7749,2,1,6/10/2022,91.58,8.45,Stamps.com,82
10740,2052,1,QQs-7750,1,1,6/10/2022,139.39,10.21,Stamps.com,107
10741,2560,1,QQs-7751,2,2,6/10/2022,48.78,8.45,Stamps.com,47
10742,1577,1,QQs-7752,10,4,6/11/2022,314.2,12.27,FedEx,304
10743,2561,1,QQs-7753,1,1,6/11/2022,50.22,18,FedEx,20
10744,2056,1,QQs-7754,2,2,6/11/2022,37.78,8.45,Stamps.com,28
10745,987,1,QQs-7755,3,3,6/12/2022,152.67,9.29,FedEx,133
10746,2562,1,QQs-7756,2,1,6/12/2022,181.08,9.25,Stamps.com,96
10747,685,1,QQs-7757,11,11,6/12/2022,211.11,19.2,Stamps.com,144
10748,200,1,QQs-7758,5,5,6/12/2022,94.78,8.3,UPS by ShipStation,80
10749,2408,1,QQs-7759,3,2,6/12/2022,57.09,8.58,Stamps.com,54
10750,2224,1,QQs-7760,2,1,6/12/2022,111.48,10.95,FedEx,70
10751,688,1,QQs-7761,1,1,6/12/2022,472.89,17.45,FedEx,400
10752,120,1,QQs-7762,1,1,6/12/2022,27.85,8.2,Stamps.com,28
10753,2197,1,QQs-7763,3,3,6/12/2022,112.17,8.87,FedEx,140
10754,2278,1,QQs-7764,4,1,6/13/2022,227.96,8.86,FedEx,230
10755,2383,1,QQs-7765,14,2,6/13/2022,694.26,12.86,FedEx,368
10756,1283,1,QQs-7766,20,2,6/13/2022,797.7,32.76,FedEx,800
10757,2563,1,QQs-7767,2,2,6/13/2022,360,27.5,FedEx,464
10758,2272,1,QQs-7768,1,1,6/13/2022,53,8.75,FedEx,26
10759,1468,1,QQs-7769,1,1,6/13/2022,220,17.77,FedEx,352
10760,241,1,QQs-7770,1,1,6/13/2022,20.49,4.39,Stamps.com,12
10761,925,1,QQs-7771,1,1,6/13/2022,265,10.37,FedEx,136
10762,411,1,QQs-7772,6,4,6/14/2022,130.92,8.66,UPS by ShipStation,106
10763,23,1,QQs-7775,2,2,6/14/2022,116.38,8.73,UPS by ShipStation,124
10764,426,1,QQs-7776,3,1,6/14/2022,98.73,10.95,FedEx,91
10765,2564,1,QQs-7777,1,1,6/14/2022,31.29,8.45,Stamps.com,35
10766,849,1,QQs-7778,1,1,6/14/2022,59.39,7.75,Stamps.com,29
10767,504,1,QQs-7779,3,2,6/14/2022,220.07,8.86,FedEx,176
10768,2565,1,QQs-7780,1,1,6/14/2022,10.39,4.15,Stamps.com,6
10769,2566,1,QQs-7781,5,1,6/14/2022,68.95,8.45,Stamps.com,40
10770,1050,1,QQs-7782,2,2,6/14/2022,67.98,8.45,Stamps.com,51
10771,2567,1,QQs-7783,2,2,6/14/2022,21.76,4.34,Stamps.com,12
10772,708,1,QQs-7784,3,3,6/15/2022,34.47,7.75,Stamps.com,19
10773,1044,1,QQs-7785,1,1,6/15/2022,65.79,10.95,FedEx,76
10774,2504,1,QQs-7786,1,1,6/15/2022,65.79,10.95,FedEx,74
10775,2034,1,QQs-7787,1,1,6/15/2022,35.49,8.75,FedEx,19
10776,1561,1,QQs-7788,3,2,6/15/2022,202.77,8.86,FedEx,237
10777,1390,1,QQs-7789,10,1,6/15/2022,342.1,15.52,FedEx,288
10778,2568,1,QQs-7791,1,1,6/15/2022,369.49,12.61,FedEx,464
10779,2569,1,QQs-7792,3,2,6/15/2022,22.77,4.83,Stamps.com,12
10780,103,1,QQs-7793,2,1,6/15/2022,55.18,8.45,Stamps.com,42
10781,2570,1,QQs-7794,1,1,6/15/2022,231.09,13.43,FedEx,448
10782,2056,1,QQs-7795,1,1,6/15/2022,24.89,8.45,Stamps.com,31
10783,2571,1,QQs-7796,1,1,6/15/2022,7.59,3.86,Stamps.com,4
10784,1906,1,QQs-7797,14,2,6/15/2022,243.46,10.39,FedEx,166
10785,2572,1,QQs-7798,1,1,6/15/2022,60.19,8.58,Stamps.com,64
10786,204,1,QQs-7799,2,2,6/16/2022,48.98,8.45,Stamps.com,43
10787,2573,1,QQs-7800,1,1,6/16/2022,26.99,8.02,Stamps.com,30
10788,1057,1,QQs-7801,2,1,6/16/2022,47.18,8.45,Stamps.com,40
10789,870,1,QQs-7802,1,1,6/16/2022,72.19,8.6,Stamps.com,48
10790,2166,1,QQs-7803,8,4,6/16/2022,177.84,8.66,UPS by ShipStation,106
10791,1851,1,QQs-7804,2,1,6/16/2022,34.98,5.57,Stamps.com,15
10792,2415,1,QQs-7805,3,2,6/16/2022,108.77,10.95,FedEx,61.8
10793,2545,1,QQs-7806,1,1,6/16/2022,19.39,5.96,Stamps.com,15
10794,2574,1,QQs-7807,2,1,6/16/2022,29.51,14.04,Stamps.com,5
10795,2210,1,QQs-7808,2,1,6/16/2022,47.88,8.02,Stamps.com,30
10796,2499,1,QQs-7809,1,1,6/16/2022,9.39,3.99,Stamps.com,6
10797,1308,1,QQs-7810,10,1,6/16/2022,223.1,13.43,FedEx,220
10798,2467,1,QQs-7811,9,9,6/16/2022,183.12,8.91,FedEx,160
10799,1410,1,QQs-7812,11,2,6/16/2022,1461.99,28.42,FedEx,1104
10800,219,1,QQs-7813,2,2,6/16/2022,43.98,8.45,Stamps.com,32
10801,2550,1,QQs-7814,1,1,6/16/2022,64.15,8.58,Stamps.com,84
10802,2074,1,QQs-7815,1,1,6/16/2022,20.99,4.98,Stamps.com,12
10803,2575,1,QQs-7816,1,1,6/17/2022,7.59,3.42,Stamps.com,3.5
10804,2365,1,QQs-7817,4,1,6/17/2022,163.96,10.95,FedEx,112
10805,347,1,QQs-7818,2,2,6/17/2022,39.98,8.45,Stamps.com,27.5
10806,2576,1,QQs-7819,2,2,6/17/2022,62.98,7.75,Stamps.com,38
10807,1573,1,QQs-7820,4,3,6/17/2022,278.46,12.9,UPS by ShipStation,224
10808,2167,1,QQs-7821,1,1,6/17/2022,18.39,3.81,Stamps.com,6
10809,2513,1,QQs-7822,1,1,6/17/2022,99.61,8.24,Stamps.com,48
10810,2577,1,QQs-7823,4,2,6/17/2022,95.16,8.45,Stamps.com,75
10811,70,1,QQs-7824,6,3,6/17/2022,133.14,10.95,FedEx,112
10812,1844,1,QQs-7825,4,1,6/18/2022,349.46,28.99,Stamps.com,200
10813,2578,1,QQs-7826,2,2,6/18/2022,537.98,44.15,FedEx,896
10814,1254,1,QQs-7827,2,1,6/18/2022,160.69,9.79,UPS by ShipStation,112
10815,1032,1,QQs-7829,4,3,6/18/2022,117.58,18,FedEx,48
10816,584,1,QQs-7830,4,3,6/18/2022,44.75,8.1,UPS by ShipStation,47
10817,440,1,QQs-7831,2,2,6/18/2022,61.98,8.45,Stamps.com,59
10818,2579,1,QQs-7833,1,1,6/19/2022,22.99,6.11,Stamps.com,15
10819,2504,1,QQs-7834,1,1,6/19/2022,24.89,8.45,Stamps.com,18
10820,2264,1,QQs-7835,16,5,6/19/2022,431.84,9.8,FedEx,288
10821,2580,1,QQs-7836,1,1,6/20/2022,18.99,4.39,Stamps.com,11.5
10822,904,1,QQs-7837,1,1,6/20/2022,134.12,8.66,UPS by ShipStation,104
10823,2118,1,QQs-7838,12,3,6/20/2022,247.28,27.5,FedEx,240
10824,513,1,QQs-7839,1,1,6/20/2022,73.88,9.37,UPS by ShipStation,53
10825,1067,1,QQs-7840,2,1,6/20/2022,109.18,12.71,UPS by ShipStation,96
10826,2581,1,QQs-7841,2,2,6/20/2022,30.48,5.96,Stamps.com,13.5
10827,327,1,QQs-7842,1,1,6/20/2022,503.5,21.08,FedEx,432
10828,2365,1,QQs-7843,21,2,6/20/2022,222.8,10.95,FedEx,144
10829,2582,1,QQs-7844,1,1,6/20/2022,42.12,18,FedEx,13
10830,2284,1,QQs-7845,6,4,6/20/2022,152.59,8.41,UPS by ShipStation,94
10831,498,1,QQs-7846,2,1,6/20/2022,66.38,8.58,Stamps.com,70
10832,358,1,QQs-7847,4,4,6/20/2022,112.46,10.95,FedEx,112
10833,2120,1,QQs-7848,4,1,6/20/2022,141.56,10.95,FedEx,112
10834,2583,1,QQs-7849,1,1,6/20/2022,13.95,4.39,Stamps.com,12
10835,199,1,QQs-7850,1,1,6/20/2022,74.79,8.49,UPS by ShipStation,46
10836,1937,1,QQs-7851,2,2,6/21/2022,38.1,7.89,UPS by ShipStation,20
10837,2224,1,QQs-7852,5,5,6/21/2022,156.45,8.86,FedEx,128
10838,2584,1,QQs-7853,5,2,6/21/2022,237.54,0.53,Stamps.com,1
10839,242,1,QQs-7854,5,1,6/21/2022,365.95,8.86,FedEx,261
10840,1903,1,QQs-7855,1,1,6/21/2022,52.73,10.95,FedEx,27
10841,2586,1,QQs-7856,2,1,6/21/2022,109.18,13.06,UPS by ShipStation,106
10842,2585,1,QQs-7857,4,1,6/21/2022,238.66,27.5,FedEx,176
10843,2338,1,QQs-7858,2,1,6/21/2022,64.38,10.95,FedEx,68
10844,2564,1,QQs-7859,1,1,6/22/2022,31.29,8.45,Stamps.com,35
10845,1248,1,QQs-7860,3,3,6/22/2022,68.37,8.05,Stamps.com,39.8
10846,113,1,QQs-7861,1,1,6/22/2022,20.99,6.28,Stamps.com,13
10847,470,1,QQs-7862,1,1,6/22/2022,74.79,8.88,UPS by ShipStation,48
10848,2587,1,QQs-7863,1,1,6/22/2022,58.99,10.95,FedEx,58
10849,640,1,QQs-7864,2,1,6/22/2022,251.5,19.2,Stamps.com,288
10850,114,1,QQs-7865,2,2,6/22/2022,48.49,7.75,Stamps.com,25
10851,2411,1,QQs-7866,10,1,6/22/2022,94.9,9.21,FedEx,70
10852,1900,1,QQs-7867,2,2,6/22/2022,35.15,8.02,Stamps.com,21
10853,90,1,QQs-7868,2,2,6/23/2022,41.58,8.45,Stamps.com,30
10854,2433,1,QQs-7869,1,1,6/23/2022,77.62,8.41,UPS by ShipStation,90
10855,276,1,QQs-7870,62,10,6/23/2022,425.966,19.2,Stamps.com,332.8
10856,436,1,QQs-7871,1,1,6/23/2022,84.49,8.86,FedEx,109
10857,2559,1,QQs-7872,6,1,6/23/2022,274.74,11.07,FedEx,176
10858,1139,1,QQs-7873,44,6,6/23/2022,866.8,18.87,FedEx,736
10859,746,1,QQs-7874,3,1,6/23/2022,87.3,9.43,FedEx,111
10860,2552,1,QQs-7875,19,6,6/23/2022,762.34,15.2,FedEx,800
10861,2372,1,QQs-7876,8,2,6/23/2022,598.32,11.25,FedEx,400
10862,265,1,QQs-7877,7,2,6/23/2022,194.68,10.37,FedEx,141
10863,765,1,QQs-7878,1,1,6/23/2022,73.88,10.95,FedEx,52
10864,629,1,QQs-7879,2,2,6/23/2022,79.49,10.95,FedEx,84
10865,2588,1,QQs-7880,2,1,6/23/2022,13.98,3.72,Stamps.com,4
10866,395,1,QQs-7881,4,1,6/24/2022,76.74,8.2,UPS by ShipStation,62
10867,2589,1,QQs-7882,2,2,6/24/2022,33.18,5.72,Stamps.com,15
10868,1051,1,QQs-7883,4,2,6/24/2022,111.48,8.86,FedEx,88
10869,2590,1,QQs-7884,1,1,6/24/2022,21.09,7.75,Stamps.com,3.5
10870,2410,1,QQs-7885,8,1,6/24/2022,115.92,8.45,Stamps.com,88
10871,186,1,QQs-7886,2,2,6/24/2022,37.98,8.45,Stamps.com,28.9
10872,459,1,QQs-7888,5,5,6/25/2022,373.15,8.86,FedEx,336
10873,2034,1,QQs-7889,1,1,6/25/2022,110.09,16.5,FedEx,92
10874,2591,1,QQs-7890,1,1,6/25/2022,22.99,5.96,Stamps.com,15
10875,2566,1,QQs-7891,10,1,6/26/2022,137.9,9.07,FedEx,90
10876,2592,1,QQs-7892,1,1,6/26/2022,50.69,9.74,UPS by ShipStation,35
10877,2593,1,QQs-7893,3,3,6/26/2022,57.17,8.45,Stamps.com,31.5
10878,2594,1,QQs-7894,3,1,6/26/2022,22.47,4.15,Stamps.com,6
10879,2575,1,QQs-7895,1,1,6/26/2022,7.59,3.42,Stamps.com,4
10880,984,1,QQs-7896,6,4,6/27/2022,353.72,12.29,FedEx,224
10881,685,1,QQs-7897,14,14,6/27/2022,260.4,19.2,Stamps.com,192
10882,2136,1,QQs-7898,2,2,6/27/2022,154.78,10.95,FedEx,112
10883,1542,1,QQs-7899,1,1,6/27/2022,90.69,10.95,FedEx,72
10884,2376,1,QQs-7900,1,1,6/27/2022,35.89,7.75,Stamps.com,32
10885,1849,1,QQs-7901,3,3,6/27/2022,148.77,12.71,UPS by ShipStation,84
